	A3T1	A3MW	A3ZL	A1CS	A28X	A3MY	A3N2	A3RI	A3GZ	A3H2	A3PU	A3T0	A3ZG	A3ZH	A3T8	A25N	A3H7	A2MY	A3ZP	A3ZO	A25J	A3PR	A1YE	A3N3	A2N9	A3DW	A2N8	A3ST	A3TY	A28T	A2C6	A3MX	A290	A1CV	A1YC	A2N5	A28R	A2N7	A2JQ	A3T6	A3T2	A1CW	A2K9	A3H1	A3ZK	A1CU	A1CT	A3T7	A1YD	A28W	A3DP	A3TB	A1JZ	A2NA	A3TA	A3T3
cg00014733	0.927624215668695	0.9345007295865201	0.944023331978812	0.931753637913789	0.908352789006996	0.934621359024958	0.9445619951121379	0.943198599396193	0.957179998095078	0.920263401293286	0.9306913870722181	0.9472671465130301	0.9572805869090241	0.9382238502450079	0.9387976852317821	0.9502591929759192	0.940568413006577	0.9442508807510899	0.9495954478485079	0.950443043273341	0.9375315024518279	0.930791774578947	0.935251761139563	0.9284079412062508	0.9522063307306841	0.95121775640742	0.945209333311883	0.8396204592015991	0.949614346489509	0.908333102903742	0.955839366079056	0.9371251884455708	0.9127068188294292	0.927308731081163	0.9540528010318041	0.9665972511696999	0.9314796501887992	0.941933268174802	0.9352331058250328	0.9393052762370621	0.958372738129007	0.930727820450682	0.9481939688442248	0.9398875706416321	0.9432223161792852	0.9035311519878628	0.9282688410977008	0.9382424132681793	0.898020407764042	0.941230754662279	0.945300255434697	0.938539124602827	0.9258042150495808	0.9583411351490121	0.9388383770940948	0.9523344130612579
cg00014752	0.0341744368447387	0.0559634131594647	0.0396371121045126	0.0453798570795912	0.0350786823155032	0.0369133240690307	0.047944660902198	0.059513224465735	0.0414757752031253	0.0480652933866649	0.0537894577184273	0.0613320430221774	0.0311569590002668	0.0429023270604018	0.0457238645112903	0.0564766390774012	0.0503915347942336	0.0494578128412628	0.0480980478478955	0.0501681203066132	0.0623004439780011	0.0458150079608629	0.0347395452118034	0.0441339417988134	0.0516746220471922	0.023889359109977	0.0439221058568802	0.0558853967742826	0.0682663191629377	0.0489835891793657	0.0525633796417605	0.0480487047687631	0.0331661896416288	0.049204868555893	0.0458170027664218	0.0467929356037062	0.0420858935247294	0.0413006975881187	0.0426422209835501	0.0382681287801348	0.0520768052829576	0.038017852170728	0.0495761972390688	0.047736473962707	0.0434938019633515	0.0620754186189336	0.044974748506517996	0.0375703998394265	0.0340757662089151	0.0534027859663604	0.0444935394283662	0.03733245038607602	0.0581835216895678	0.0501267629787481	0.0529038458381676	0.0546749246376814
cg00014754	0.593702918352539	0.7960538307321792	0.237882312406235	0.460689996478072	0.5459353011905189	0.525894739602491	0.480434834324003	0.290106285058236	0.283555678397724	0.497237233323821	0.2814055391729389	0.642118902158597	0.48100575594525397	0.735737043214172	0.48740107424957796	0.45950959757897897	0.496711929691784	0.8209288033640041	0.326205251841492	0.67947972166159	0.536652069551528	0.5780642128104461	0.7871613235716709	0.46306899790823897	0.247909236153262	0.306683104867562	0.49081326261138297	0.7850412963393749	0.482937545885609	0.49702840041751795	0.566993732911193	0.37209692399873495	0.37348536916076797	0.212626897354142	0.863822645275013	0.5273902087751989	0.522509089731994	0.449967091847467	0.5695644730033779	0.725995662811967	0.481742969122717	0.484054135493325	0.413402960739605	0.4064728246182249	0.482503485357624	0.5565800452787769	0.43852129364940295	0.7722345068746629	0.6631464085443189	0.610363533715318	0.6893391763671329	0.29194785953958197	0.421901215979115	0.508565154270726	0.391834407155082	0.269073528003134
cg00014786	0.9475318799741907	0.939332070926081	0.946864057952978	0.9085317575291221	0.928849943018302	0.88318046251038	0.934633230758246	0.9208940007289359	0.930338125441668	0.9434002077947939	0.939656036078624	0.933922796467567	0.943987039348631	0.9381016466499648	0.9313697294566301	0.947304226697826	0.935144246134318	0.9507113062203499	0.946910915562984	0.9097393455638052	0.9541095530404159	0.9152536511108192	0.933204702457163	0.93722456663339	0.953572660052869	0.912864319167318	0.9437137203419	0.95146735876433	0.914831356098199	0.9122184541320759	0.9405065336615692	0.8996931108686501	0.8610398756106741	0.757711328293473	0.9417183037512672	0.944146953526291	0.9523139577834828	0.9317928094402459	0.923893267483727	0.935918670290073	0.9451750140027959	0.8370270754309259	0.952684922774107	0.921203397866229	0.905610897306263	0.904273835082792	0.899418762500775	0.932779340926745	0.8900628870246479	0.9226596534071092	0.9242528213848548	0.945913601449915	0.9218908031980021	0.9387834080122759	0.9357064368002348	0.931616373422331
cg00014806	0.0218476703788668	0.0212901124766191	0.019697316813862	0.161996921635121	0.023482857184177003	0.0223009695016107	0.0227962690947582	0.0401351765831992	0.021247048738026	0.0193200701939169	0.0379431516816764	0.0222773356923126	0.0244146265712126	0.018029658383358998	0.032061079376304	0.0284166748147769	0.0839564009132958	0.042581859586308	0.0187653778348376	0.0181837656930264	0.0258976158384876	0.0292114788912565	0.0246459477107265	0.0292420459359358	0.0241529138196742	0.0161491422604183	0.0307571798970368	0.028488596694922996	0.030528850643380002	0.0223098870721173	0.029220927213166006	0.0187903606460927	0.0216348674409391	0.0298469176265819	0.0134435466032584	0.0208624916043466	0.0232635139179617	0.0194753562459612	0.0226577552080547	0.0313132912746245	0.0264926703869933	0.0292125842429175	0.0198865728041096	0.0233159049420322	0.0374227767611123	0.0328590927325802	0.149701391590671	0.0204238361833997	0.0258961846934845	0.0170337872661195	0.0362772352912062	0.0385476969026539	0.0345027006535853	0.0277657545940286	0.0302627127816266	0.0390782636824398
cg00014830	0.4633616652674461	0.0498426688745243	0.0551049303820399	0.0617774913138296	0.38645634773130105	0.14400027670601	0.141509187992784	0.15347050226507505	0.41094195123914895	0.103158052101017	0.0634949791031838	0.45777911714085995	0.106597293247361	0.611551074544684	0.20659365016703402	0.110163860322087	0.5108381816157229	0.0606462675646321	0.14831420142689	0.21759932507132396	0.16540936347375	0.44785910009971003	0.163380568715824	0.161564620997858	0.524192594819512	0.071410457369203	0.30757122400183	0.22716327776443002	0.234180379015158	0.29041207412070097	0.47346332623820797	0.23193136120221305	0.38023558914899297	0.6795423502457261	0.6228691346263729	0.12473644975749999	0.500536284706823	0.101691810217737	0.2349939924088649	0.18248876110568402	0.14191024294732096	0.45330470030457504	0.7455046072946	0.6730929300035999	0.391526511233676	0.168012465294444	0.101384150252916	0.0711117893789527	0.369917995773365	0.37970201011299	0.0729780825973696	0.614279031327745	0.22299231140644304	0.0999100694238551	0.148339150019567	0.457167832890588
cg00014900	0.8749719541277149	0.8878339876376671	0.88671843452848	0.8628508464900949	0.880830199836504	0.8796900817716679	0.897742673861202	0.7981554361036821	0.8793825398083679	0.8948536388512209	0.895465965205721	0.8729454946770581	0.891857392376751	0.8915977461757221	0.8736840453645172	0.9093944621193442	0.8929938307996771	0.8999075841293441	0.90927147221572	0.8964131613948899	0.896416926804249	0.874764307227332	0.8720802002292279	0.871467599201013	0.924665922475037	0.878988819545504	0.8963893161113601	0.9215437936166021	0.8798520972793259	0.859741272044306	0.886077523247807	0.889756366124432	0.9079746506064448	0.8925176358786809	0.9320044965917859	0.9187561263349581	0.8840344563820991	0.922693036284433	0.8729788745048629	0.890648927238113	0.8331393589926271	0.8440326078909659	0.9107824612681601	0.9139983776985529	0.8882296322918409	0.851999103142581	0.895099829744625	0.904746033017362	0.9096722206222841	0.895598598276255	0.900631488113291	0.903854071066207	0.906242842297311	0.870746158564495	0.8497809208907969	0.926282481665373
cg00014986	0.0231559113622248	0.0228395794254602	0.0224858286383302	0.0289441796381089	0.0417483098715241	0.0231348937806796	0.0261351806405244	0.0259629589802088	0.0211363760466831	0.0199491232831732	0.0317665688496054	0.0219396347284382	0.0222877409748286	0.0196625416243264	0.0273663508512209	0.0195608577811134	0.0241785916225003	0.0176198651272854	0.0296004626109864	0.0249184412372428	0.0220515912729422	0.0339146958654685	0.0183330303715235	0.021243289746567	0.0241798081853845	0.0198487129912013	0.0273163979611966	0.0244667678604779	0.0259255786769173	0.01886530264354	0.0286233722946978	0.0209951171472558	0.0240084140769758	0.0238218319487141	0.0208652570323519	0.019933221163014	0.02322877619797	0.0208476998414991	0.0324221028660677	0.0289162314236527	0.0231831451863361	0.0233945449732198	0.0205760319877655	0.021939930507775	0.0249789530098138	0.023479428721014002	0.0245004535974859	0.0268381661889475	0.0189712558578149	0.0183704268289939	0.0256881764330809	0.025932738539173997	0.0252208629567033	0.0199447844682433	0.0264684803386353	0.0292730668571659
cg00014996	0.0202589486777036	0.0185929277227419	0.0208244782330147	0.0327060680314413	0.0196092710389572	0.021704608707073997	0.021347701478405	0.0241842998602013	0.0205223649013661	0.0190574892186079	0.0241937685102835	0.0203723585016125	0.0170886129197286	0.0198885460965459	0.0241764878296692	0.0207097504425785	0.0216402133785523	0.0205015256152118	0.0182581734076946	0.0180614437859928	0.0197471923763327	0.0245127882443445	0.0243565830920735	0.0216436547961392	0.0186518323652715	0.0192354474204139	0.0223431658049833	0.0209484748923651	0.0213009638556529	0.019473962216442	0.0210136339129166	0.0215161619555848	0.0206997194254156	0.0271532667892186	0.0225697700750006	0.0192623278450266	0.0211764199659254	0.0170020967070144	0.0171217564631077	0.0251799309378941	0.0235763092275313	0.0369550755033337	0.020604099369867002	0.0278283925912581	0.0175886309623475	0.0313730936016571	0.0316662692253454	0.0233705637805445	0.018900858878075	0.0182178911066565	0.0229449849483033	0.0203484433344089	0.0306129587538673	0.019004800513085	0.0241998360981357	0.0269154089743968
cg00014998	0.290378489165094	0.19967150777879306	0.272320253538479	0.22128357680196106	0.411399176141257	0.593357755820402	0.2415702644504369	0.30684425444276897	0.25327241764867897	0.208763248115655	0.18914201328646202	0.4432591107232	0.279704515332785	0.157748685381204	0.28181264521946503	0.234115098646346	0.42210178752626004	0.230381400162824	0.316976409224821	0.34260905346321197	0.701006166001482	0.52093215030919	0.526025736955762	0.308600860943287	0.11928293825393699	0.209503187738616	0.445044007098873	0.6430537860753559	0.445940275359665	0.351831236270343	0.3982407044357271	0.43335770212449	0.4792130657613921	0.13508123501542801	0.21276580256029687	0.302340954361032	0.7242963388570041	0.20723457704648	0.4668744109106221	0.258792218824609	0.2976248309461	0.209212380683926	0.24547152576850306	0.35280445607072497	0.289612338362161	0.478895498838941	0.620560443777563	0.161263474067192	0.293781385885683	0.3913221032967021	0.133729039179655	0.281303324560324	0.2289366675620069	0.46561139939729995	0.35873049386400296	0.264150903640061
cg00015024	0.0769194345761903	0.107840825796539	0.0758534400311314	0.20999504894107301	0.0900801561606198	0.0803419848301202	0.08722901971049701	0.160569684550139	0.0945304791516436	0.12443745401538901	0.0930940582949204	0.0946416724291945	0.0762348035383387	0.122117180796093	0.10882967366530001	0.0932520336879425	0.0866667298990936	0.129003020085039	0.0654148446280192	0.074601998983108	0.10836817364181801	0.130715602052719	0.11302622041941	0.104094677090172	0.12047373451397199	0.0616018233818575	0.169905274861704	0.0768270589851379	0.138832530689827	0.117928076798533	0.11191799110111696	0.0949154950667613	0.0726648764202118	0.088232622867211	0.12075090356440199	0.120585266603409	0.094036166488261	0.0962432554875155	0.076558494337713	0.0872852338958734	0.13702454582038098	0.0960792240827917	0.081123680286275	0.10001053861705499	0.0820994819758411	0.0937768118137223	0.11765484851753599	0.0609042786164826	0.25453141033526505	0.119410738702409	0.0923982845142905	0.20477932170145105	0.0860083433706983	0.0995239903060627	0.0918137375678573	0.0782772809680171
cg00015058	0.26749910730960397	0.0450262818700315	0.0266799968993595	0.14770280126156	0.0287792042167491	0.0417592669958452	0.0437634811832455	0.0392224527333899	0.0645695998961968	0.063349181712258	0.455489049433536	0.0458758114915915	0.0280972614942132	0.0419968409385915	0.038987069871904	0.0402760438760537	0.0590092446536785	0.375113601418475	0.0299067720073408	0.0415595605855825	0.0439059992210427	0.0907313552710204	0.0589730738468729	0.0428290688844429	0.0252995300589307	0.0324240948674871	0.0524144497263842	0.0354020403202428	0.0481052222602791	0.0632465342281655	0.0543119783851872	0.0827039138208174	0.475781319841632	0.0436600888872419	0.0269462079876088	0.0344579134244383	0.0437995203706771	0.0453422887926308	0.0345606622922326	0.0409044967535561	0.030982248763918998	0.0508022484732511	0.0913104635891944	0.23827388735339802	0.0369730632448623	0.22150829918555606	0.04747583048850902	0.0389132902643459	0.019293646111608997	0.0524078907990262	0.0362375610149971	0.0437673627421543	0.0402381175170579	0.0649201614826599	0.0434332158234544	0.0461470424656725
cg00015121	0.6658637126561989	0.4380155996054629	0.8020953006153009	0.467761052178085	0.7069970309361421	0.7281628644639879	0.8383624269713851	0.50410062121178	0.58536846697761	0.50208968824414	0.827981493357572	0.7321556545942651	0.555032689934951	0.512195736880303	0.795099747414756	0.70250645158815	0.528512366705136	0.8369239133736421	0.35889471347176394	0.5046598319633749	0.5188299804566799	0.5101104507848211	0.8041129363739321	0.725469979984283	0.31820410299716195	0.306359677262813	0.5918919064007161	0.569887028636768	0.5770530986134059	0.57064156808335	0.703568419227596	0.4677559639203061	0.6307706945578591	0.8162626306423859	0.5006126327182779	0.366932759003334	0.7677097740371971	0.5052548640140271	0.469585340724743	0.436500941405425	0.58398437366864	0.681660346325072	0.701147045140492	0.7939282091160749	0.815616089079747	0.493238183397231	0.533015444705746	0.243650517139344	0.600795159191741	0.608218387823053	0.7922358285619259	0.3960357348746609	0.330484499233765	0.519046290394032	0.6707608034742121	0.5237977924781121
cg00015340	0.830724093957558	0.907453024535731	0.9009942736816492	0.5076251920108851	0.8502188204144829	0.92926034426891	0.5124138587074369	0.923678385290952	0.8667704337970621	0.880509955738198	0.6856307745563821	0.8986356607672059	0.9120373037808241	0.8764244779076159	0.866654237783512	0.5712770005775761	0.847581990834102	0.874939831402378	0.886018109540332	0.810348343514432	0.562617587098402	0.738878213636266	0.916349945142637	0.7833560827383008	0.8761364635459499	0.571840965987234	0.9043493908356601	0.91864181440208	0.8208668559966991	0.8058682524607779	0.8459374218459108	0.896735297944315	0.873949987229487	0.912734648578687	0.553829301328871	0.888958257111322	0.88943769639992	0.9013865464314632	0.802723000681548	0.797589135522093	0.89048286017268	0.917172336134049	0.925268741281279	0.889919635858623	0.8531953907220259	0.851875854968953	0.9259779108071899	0.8903553207532329	0.8887841632302991	0.78782764550799	0.930832575154352	0.537808486311456	0.941544666243165	0.8736744079460681	0.829343371491734	0.895628006741532
cg00015343	0.772258119115696	0.8888915076767209	0.8550364638870491	0.8979169683209101	0.810819620384475	0.6500670212049661	0.856125521927813	0.8870467446281859	0.848534889055418	0.880020310555685	0.527857125559966	0.864766313202211	0.8978086012962009	0.871948324820227	0.886967600233499	0.887998178185271	0.834349933838743	0.9098563365771908	0.8903085469024972	0.851395641053853	0.8557551951260541	0.726305652861152	0.838627504224562	0.797397488354493	0.9187715670390241	0.908986697314232	0.898487924988514	0.910916491556575	0.842317260604191	0.802500454750427	0.8626627705914309	0.8361963890439591	0.861313610021131	0.8696978394833019	0.903905138399846	0.920121670323348	0.830954308964655	0.922349205016877	0.785577148892173	0.823613382954224	0.8874783803198001	0.8628590936731451	0.909269415486747	0.882566857441193	0.8427713227451691	0.892714833840525	0.812210708715429	0.7011989012285611	0.81129176603505	0.801585882665013	0.8613918658713292	0.8712682796968471	0.8770543280957609	0.868263542173346	0.854678958307829	0.909891686895287
cg00015373	0.94204713650336	0.9289549438069481	0.9283982358004079	0.9123397780059592	0.9110433375402208	0.877187195851295	0.937625312221593	0.8206870400761249	0.929154520855895	0.933543975746014	0.9281016804675492	0.892922749145957	0.948523606913279	0.8438934029989641	0.935235354712259	0.939864420911058	0.9187785072031508	0.950324524893004	0.9150996715234501	0.8990635595657541	0.945057265751394	0.9199705516365771	0.8893864060368851	0.825172941232355	0.9422649366199092	0.94709924139626	0.935071122301754	0.947280317363525	0.930840596158395	0.9229197552891121	0.9481182684890641	0.892685647608233	0.9269396186326079	0.8208167558329169	0.8295356171675681	0.941301115272438	0.9440255658692	0.9342667056517759	0.94223852610091	0.9214014547896221	0.934163204326766	0.8198646464398409	0.9295106798775999	0.9138672954469008	0.913556645287285	0.891658542114347	0.899007346408936	0.9189221447983141	0.900453188695101	0.9451916971142	0.8884836761169541	0.935406837755871	0.9088626356184648	0.9259794078855	0.948347663532457	0.929949944392761
cg00015530	0.8047615455094279	0.9589030142150821	0.9707943126801328	0.955278871500326	0.683692562354748	0.891316152832425	0.9510416505699121	0.9292853519847272	0.942781052516128	0.955669406489443	0.9470548194880379	0.930204259009745	0.963823208658497	0.9567978776316128	0.9496643975869592	0.9283685064856452	0.830997982658386	0.962847657062399	0.9034718126157801	0.854334970151256	0.9455552625224841	0.49038807052746797	0.9704312611123328	0.8141990613366009	0.933792248177308	0.9230174609477472	0.96847574445793	0.977141505691884	0.8657958881447131	0.678835767092953	0.801382526383037	0.9621539416242192	0.97401101859225	0.961016460356105	0.9591766124616792	0.95721781044729	0.886371526082557	0.9695260482357092	0.645469418285315	0.796025387895869	0.958027827124333	0.8467597356375329	0.967906552056303	0.957434540641806	0.869608890204753	0.9063189818615441	0.879110523891884	0.9525169303373372	0.9642570682016272	0.515471598731714	0.923077177072985	0.9483930266487579	0.9512530837319441	0.931120115576261	0.832853305975745	0.9285518771644742
cg00015603	0.911819032496128	0.9268399133134152	0.8959207731562769	0.852067420590782	0.877110956874585	0.931402231302658	0.881425542318981	0.788409951351915	0.865296784621523	0.914995446979065	0.9152021036974279	0.878134484667896	0.9117247322062421	0.89804357991264	0.933338979178614	0.903448200749547	0.89144469921491	0.9280873564990892	0.8956979784361481	0.900712487988535	0.9168952000014592	0.9153397707289608	0.8983690601745961	0.8703880136178241	0.8883028614423759	0.893364140101797	0.9165457830066652	0.91373108802818	0.8864045935498058	0.8555510191285491	0.8894105012968772	0.892601840921192	0.8415924346259641	0.8377279812035029	0.935372815952117	0.897875465870855	0.9206707650732081	0.9024192696958041	0.8996914886215072	0.8306302705782092	0.9101653410794192	0.855412776947692	0.926154285700944	0.887655524776705	0.91600007485042	0.8836131459107529	0.8955687971141751	0.909012008578917	0.825924168786197	0.851815269916312	0.930171710654353	0.918609903234574	0.9047308172740648	0.898329498745915	0.8724619764344891	0.9031134191515441
cg00015639	0.8723707649576821	0.8972433486800309	0.8833554537850541	0.8610998710523761	0.88259036732736	0.873067301274881	0.898503784088952	0.905223533594836	0.870967032274242	0.844733330087606	0.9157130686845092	0.8454771090519059	0.8729269628529841	0.8629062825385692	0.8648109417678721	0.908327371085069	0.881458984296219	0.921442124937289	0.90527567221956	0.8817958410151701	0.9108563307965848	0.877113270271624	0.8267244840054939	0.868587860564332	0.9334734049355659	0.9169984571494928	0.866628680275953	0.915946373806157	0.889069152255975	0.8694719172928141	0.903716314169112	0.9051830151046568	0.8942023395655172	0.881980842102408	0.8669737011778941	0.88767186192247	0.8869926940497241	0.8789572323086999	0.870497027711244	0.8770889204683191	0.9056142495304441	0.854524937987013	0.888327629613245	0.867807965095029	0.8826777231328531	0.8621317862448779	0.9036749254542308	0.896583698945583	0.8177519055336541	0.8759792797024519	0.9108131489178979	0.88486584175279	0.9149743095742928	0.878821408160968	0.849713594523145	0.9207154806044208
cg00015699	0.975764490414859	0.9828352654126601	0.981261596748121	0.924195081169035	0.978852928006576	0.976321994340172	0.985218296032338	0.9623282892681608	0.979202088181908	0.9838040812302901	0.9610395267528872	0.9813846746215008	0.9852814410447048	0.9828481188212908	0.9763891371688821	0.9811321085103132	0.9851749740732572	0.98525396304149	0.981962725661626	0.982187908457255	0.9823520653914208	0.936087879880783	0.9745929901588828	0.984511624960944	0.9807840592285021	0.98517309425385	0.9855949401367272	0.983445590994543	0.9801613876858659	0.9850368909477819	0.9809129538702008	0.9801419014467672	0.950795719878646	0.953279774650479	0.980591686862119	0.981881837322782	0.982671510900598	0.981132870726285	0.985912512157974	0.957676376191087	0.9835928325962059	0.9389277198302348	0.9670000513110192	0.9815269659842	0.9836149613254008	0.925719353369495	0.935435248257045	0.9793803902452408	0.9672074628869808	0.985861654415905	0.9820821157927172	0.9766221871065242	0.9282903177643921	0.983418897066153	0.982025916745999	0.978279441012342
cg00015770	0.4661942831527671	0.17167173176041198	0.0856447087334413	0.12194746996726699	0.19258933540508705	0.110143313794664	0.118778238636504	0.466747830400806	0.211036500223809	0.10828215351969199	0.12547403453025402	0.167489242330346	0.23290303552346805	0.137884964159395	0.0885862142314568	0.35941221687375796	0.135528160116523	0.119146937557113	0.117502078629384	0.481567965432885	0.5316324768055539	0.3000051221389	0.155105468885276	0.201966629952692	0.46817131238420395	0.178266732104719	0.18309538458820104	0.8980790243353841	0.14708437042408098	0.197232772166868	0.30952577503693	0.317889030304172	0.25006882095883	0.15198797082789098	0.0834179249450404	0.166462986293171	0.155264350358667	0.16153764410965998	0.130279155510942	0.149323332673507	0.47424856691475303	0.202006969909719	0.37634193693737	0.573391030971907	0.455200469408005	0.14664475468188398	0.133698995578869	0.126957320521451	0.35204659348157	0.204911156241629	0.11263268023535401	0.156746673601397	0.10798055701568801	0.10794191947116401	0.20230142479767602	0.134025563440102
cg00016066	0.0140179720679695	0.0120932886385414	0.0153569083601161	0.0196181490187463	0.0159010697874599	0.0143749968046826	0.0127663075445618	0.0177052286003666	0.0132541219369045	0.012005340073206002	0.0159616397383456	0.0148873775640515	0.0131175162311982	0.0134105555288995	0.0153080419533782	0.0124913150197805	0.0114954696755204	0.012900689131071001	0.011495797386843	0.0131628531273279	0.0119981701066911	0.0143671349586578	0.0168701892013726	0.0136907740648577	0.0112938511418375	0.0110645629133182	0.014932717123315004	0.0120624772661396	0.0185617745448403	0.0125529031901727	0.0122268975117848	0.0126122631428295	0.0130136562040201	0.0176810407953182	0.0163385047721697	0.0136009428983634	0.0159143532654451	0.0132761046613967	0.0133841359311202	0.017094315791728	0.0143347889022086	0.021190910042123003	0.0100034648240161	0.0131832453368718	0.0133245981955928	0.0215765633112685	0.0225752190625789	0.0165635967696433	0.0212589595794894	0.0113643322494196	0.0136984753727108	0.0151026517569867	0.0203631801678153	0.0125066856283844	0.0138954640274855	0.0157290942887259
cg00016127	0.7890502595096349	0.938787302783383	0.8554885726123249	0.932224551656662	0.8907544791016391	0.927692817967807	0.8852866872166641	0.917028884952948	0.639787805355595	0.886882383648302	0.9365204259445308	0.943952058752532	0.880724697882463	0.908170245951052	0.9416176853921412	0.9525980367516972	0.939200505536263	0.9366673499910352	0.948262254519075	0.872346113337616	0.946538041580046	0.913116857309177	0.9014936889298041	0.915138417615129	0.9362736939149572	0.932094457715637	0.9560518179270552	0.5628152120216949	0.945469703939831	0.906388702778016	0.8943529818646591	0.428334103464315	0.888231339786378	0.942588683639081	0.9452393125601708	0.9586000144303408	0.947259579924846	0.9532404181894608	0.878471307213494	0.74213073155487	0.953402879799359	0.9088048836562992	0.953791862775017	0.886285748312711	0.8967889153251609	0.90577404877192	0.918286872632129	0.907388137901626	0.9223881025867572	0.948984823239847	0.905329509529825	0.9503054246005359	0.8135952048686209	0.8514997375437571	0.862347672182222	0.947603068305207
cg00016156	0.0317985079836686	0.0279775416122105	0.0240945681092578	0.0401252387377912	0.0311586619706012	0.0355211484138636	0.0223776606177761	0.0318494008433241	0.0262043463015971	0.0292231392417927	0.035069945577699	0.0233561315584252	0.0295276328730775	0.0291963021172785	0.0296574895916633	0.0401272589376454	0.0313191017853589	0.0272268797008586	0.0281633454800263	0.0324057655218555	0.0316884475471854	0.0307675348332888	0.0196466414309665	0.0428500630937691	0.0245646837326674	0.0237582598772308	0.0308291475090464	0.027432100354837	0.0323710015701122	0.0289556774278426	0.0388202672971434	0.0246693441253859	0.0248663788232166	0.0351290263657838	0.0305685987866209	0.0318552965944392	0.0246780908406064	0.026583922114036	0.0277896123341622	0.0472218087169712	0.0300018142624195	0.0303815224532801	0.0224928457103948	0.0228172545337756	0.0303882822615835	0.0329348253960293	0.0342096144913616	0.0256746455822607	0.0225142248769987	0.024468460896805	0.0265808610186272	0.0337691988885837	0.0341634462075224	0.0298418738804368	0.0280872852549466	0.0288576760344147
cg00016223	0.0126341381495332	0.0121833190238963	0.0120348504175863	0.0182054526661749	0.0136319798219336	0.0101527691511105	0.0126883840742171	0.0151489701335582	0.00942848070979157	0.0108272574593437	0.0148742951983239	0.0126057277857972	0.0120425803309203	0.0125066678692996	0.0170407446978942	0.0100948201390883	0.0122760154796019	0.00979897359238994	0.0111226970012675	0.0101569256388119	0.0117541833671992	0.0152392611263197	0.012309612174068	0.0119102815329688	0.0113994599973224	0.007988868057907791	0.0119438850228753	0.0117333081582417	0.0121899296205483	0.00935438012127615	0.0113317305130848	0.0102351490322203	0.0142412349011651	0.0188537541581494	0.0122544521626021	0.0110800530510761	0.0116314780850594	0.00921375884971195	0.00964815172048621	0.0149661170388674	0.0132110827315973	0.0194510298092114	0.00977187587459101	0.0109374184035489	0.0110413622266882	0.0198885781057259	0.0198204174875793	0.0154851802967755	0.0158836637922401	0.00998356959085642	0.0110523821882393	0.0140436535981204	0.0178548020079772	0.0139733133697887	0.0134702692047269	0.0169142628257165
cg00016238	0.968858128416116	0.9387009892168208	0.9393871130088473	0.950959848657155	0.949927237432674	0.919074366293146	0.957022758241213	0.931774497112514	0.9534351895316919	0.9305065731243392	0.9110891694997032	0.970744677683504	0.9448893706914822	0.9727973235221701	0.9304767791727708	0.9731684408712259	0.9574206668548892	0.9560807033584179	0.965718261639828	0.9410462419631178	0.964702807357975	0.952145818797812	0.9712911544371801	0.954028649037067	0.946387599758597	0.9687151447941932	0.92823006706737	0.9443054200747241	0.939457463851053	0.9558570528113779	0.967979708659095	0.8843543948755128	0.9417177476550141	0.890861235963777	0.9228221182888792	0.93104725736748	0.9678119981298878	0.947601948097124	0.9623738844192299	0.9654839012132348	0.9664949514187842	0.9574479877050088	0.952587279099757	0.913805404211773	0.939280332226187	0.926487150036042	0.917020053520562	0.970737303622445	0.903404796906625	0.960358638180374	0.954000684541481	0.942210426885466	0.937682223081244	0.9655672458367359	0.971909501375802	0.9162586521999
cg00016255	0.12370650664895698	0.199318520359067	0.14094001923937194	0.49473287879139	0.4229152604783541	0.186195101884693	0.505566326555527	0.268603073151648	0.7414589491289909	0.268652953348933	0.13277959877624199	0.257370404272823	0.562872690890886	0.19737836522905397	0.502273283096745	0.256043645614846	0.4864557411244629	0.14935845488461402	0.6255639491432871	0.43456165858164003	0.14668447524023	0.3808672824877871	0.46494531892782004	0.414581436285026	0.895132325523226	0.433357888725289	0.427728421426683	0.245067151862894	0.40310101654228003	0.40469571950041294	0.55716320994068	0.41845075554877104	0.47046265963030703	0.46326587361063204	0.150604568289516	0.14815147401482	0.215021649442526	0.503857613270593	0.27416185937358	0.7531193698488821	0.131156712238238	0.35825856924398797	0.11546424385660302	0.531089317248922	0.230104168026838	0.707108663386432	0.596244419000984	0.0996922537440254	0.53585190130718	0.464808387873716	0.7256782225256779	0.43366161195933706	0.469946649830389	0.510657953000698	0.27291942702267696	0.17185096947005402
cg00016324	0.841833198120667	0.9242671791071172	0.610637117583921	0.8769179606896909	0.752407506766035	0.8580947621065459	0.6944665408987111	0.887652894481495	0.746468400774949	0.911091967229612	0.9164455896320568	0.868434103359342	0.926680824382582	0.7022347076923621	0.9236318958058721	0.899982651766808	0.928066565449975	0.929430777247072	0.920213099521401	0.825073934104353	0.626627214452916	0.901376578983603	0.9053597786495092	0.873927470081564	0.9275842297229272	0.9446217058252941	0.6490744958825581	0.924572307832634	0.914371598935458	0.9046481205957679	0.873065098812431	0.8385159091219171	0.8366376839957459	0.512135578920545	0.706792357993016	0.9237886192650728	0.7217370883021891	0.916351926006241	0.928026611283043	0.8598378363006279	0.934009895714116	0.8046529613455501	0.926161372496266	0.865700271518576	0.7753527725943969	0.769763094422626	0.8598654573873541	0.696529774286194	0.847274794934265	0.9199546226139559	0.9339299027619541	0.9182866340894872	0.4661023598791661	0.643989956987634	0.8878138849204542	0.738402955708811
